Review,Rating,Country,user_avis,Date
"Commande passée le 11/11 pour un…Commande passée le 11/11 pour un article noté disponible. Un mois plus tard toujours rien, pas de livraison ! Après 3 appels au service après-vente toujours pas de livraion NI de remboursement malgré mes multiples demandes ! Personne n'est au courant de rien, aucun suivi de mon dossier ! Par contre l'argent lui est évidemment encaissé ! Une honte pour une marque de cette envergure !",1.0,FR,2avis,14 décembre 2020
Air max de qualiténouvelle paire de air max à mon actif. Très satisfait !,4.0,FR,1avis,08 décembre 2020
Expérience laborieuse !!Expérience laborieuse !!! Et je pèse mes mots !!!! 1ere commande passée chez Nike et l'horreur...... Chronopost n'ont pas trouvé et pourtant habite sur une nationale !! Commande remboursé en appelant 3 fois ...'puis commande repassé puis annulé dans la journée !? Donc 3 ème commande passée tjr pour le même produit  et attendu longtemps la livraison !!!! UPS refusant le point relais choisi !? Puis donc rappelé Nike pour déterminer un autre point relais.... pour que ma livraison arrive au 2 ème point relais mais sur les mails m'ont indiqué que ce soit UPS ou Nike le 1er point relais !!!!!! Une perte de temps et bcp de km pour rien!!!! Au final 1 ère et dernière commande chez Nike il a fallu 1 mois pour recevoir les baskets de mon fils...qui ne les a pas eu a temps pour son anniversaire.....je déconseille fortement et je reste poli!!!!! Pour une grosse marque comme ça prendre des contrats ba de gamme avec les livreurs... pour gagner plus ! Mais pas en client !! Amazon qui on les même livreurs on des contrats bien bien au dessus et les livraisons rapide et pas au bout d'un mois comme Nike et après avoir téléphoner 12 fois le service Nike!!!!!!Laborieux !!! Minable!!!!,1.0,FR,1avis,04 décembre 2020
"Jamais eu de soucis avec NikeJamais eu de soucis avec Nike, dernière commande ce week-end, article commandé samedi et reçu lundi avec Chronopost, j’ai été surpris de la rapidité.De tout mes achats (et ils sont nombreux..) sur le site jamais le moindre problème, suivi de commande très réactif.J’ai fais un retour une fois et aucun problème pour le remboursement.J’ai aussi été prélevé 2 fois sur même une commande, j’ai appelé le service client et en 15min j’avais quelqu’un en ligne très aimable et compétent.",5.0,FR,2avis,02 décembre 2020
"Quel plaisiiiiirQuel plaisiiiiir ! UPS a égaré mon colis, j'appelle Nike, je tombe sur quelqu'un qui parle Français ce qui est de plus en plus rare sur les plateformes SAV. En - de 10 minutes je suis remboursée et Victor s'est occupé de tout.Rien que pour ça, je recommanderai sur Nike.Merci",5.0,FR,2avis,01 décembre 2020
"Je commence en avoir marre des basket…Je commence en avoir marre des basket reçu avec des défauts de semelle, de formes ou de colle par ci par la, sur des paires a 190 euros ..400euros c’est de pire en pire cela ne devrait pas être présent..nul Nike depuis quelque temp voir des années...",1.0,FR,1avis,21 novembre 2020
chronopost = nul,1.0,FR,10avis,26 novembre 2020
Rapide et je recommande !Achat samedi soir d'un article sur la boutique reçu le lundi matin super rapide article reçu bonne taille rien à dire merci beaucoup plus qu'à tester l'article sur la durée mais deja très content ! Je pense qu'il est important d'indiquer aussi quand tout ce passe bien sur un achat et une livraison la tout est parfait un service client au top !,5.0,FR,3avis,23 novembre 2020
Attention Nike gonffle les Prix pendant…Attention Nike gonffle les Prix pendant les promos,1.0,FR,1avis,21 novembre 2020
ParfaitAucun souci rencontrés lors de nombreuses commandes passées sur le site NIKE !,5.0,FR,2avis,21 novembre 2020
Niquel toujours satifaite,4.0,FR,1avis,19 novembre 2020
"Fidèle cliente super satisfaite à 100%Vraiment surprise des commentaires négatives.Fidèle cliente depuis des années, je commande régulièrement sur leur site, je n’ai jamais eu le moindre souci. Dès que la commande est expédiée, je reçois le nº de colis. Livraison rapide en 2/3 jours. Service clientèle aimable, efficace et professionnel, ils sont réactifs et minutieux. J’ai retourné des produits car la taille ne correspondait pas. Le retour est gratuit, ils mettent d’office une étiquette retour dans la commande. Le remboursement super rapide a été effectué dès qu’ils ont reçu mon colis. Entre l’envoi et le remboursement, je n’ai attendu que 3 jours! Je commande souvent sur internet, Nike.com m’a impressionné par leur efficacité et rapidité, leur process interne est très bien rodé, irréprochable pour ma part, je n’ai jamais eu le moindre souci contrairement à d’autres sites!",5.0,FR,1avis,
"Quand le montant débité est supérieur au montant de la commande....J’ai passé une commande Le 12 novembre pour un montant de 163€ (débit validé via le code reçu par sms de ma banque), ayant bénéficié d’une remise de 25% sur le total de mes achats.Je consulte mes opérations ce jour : j’ai été débité pour chaque colis expédié au prix normal !!Soit 216€ C’est un scandale ! D’un côté ma banque a autorisé ces deux opérations sans avoir respecté tenu compte du montant pour lequel j’ai validé mon achat via le code sms, et de l’autre côté Nike se permet de facturer au prix fort les commandes Et envoie des factures au prix fort également ? Y a pasComme un souci la ? Je sens que cela va être le parcours du combattant pour récupérer mon argent.",1.0,FR,1avis,17 novembre 2020
Service de livraison nul  ils ne savent…Service de livraison nul  ils ne savent même pas ou se trouve mon colis j'ai attendu toute la journée chez moi je n'ai jamais vu pesonne ils ont deposé mon colis a une adresse qui n'existe pas et c'est moi qui doit aller chercher après . La prochaine fois je commande chez adidas !!!,1.0,BE,1avis,17 novembre 2020
"LamentableLamentable, Je transmet ici la conversation avec le chat:Je précise que l'annulation de ma commande ne pas été signifiée par mail...Nash: Bonjour. Mon nom est Nash. Comment puis-je vous aider aujourd'hui?AQ: Je viens de constater que ma commande a été annulée...Nash: Bonjour A, Je suis désolé d'apprendre que votre commande a été annulée. Aucun souci. Nous vérifierons ce qui est arrivé à votre commande. Puis-je avoir le numéro de commande et l'adresse e-mail, s'il vous plaît ?AQ: C00293615###Nash: Merci. Laissez-moi vérifier cela pour vous.Nash: Pour plus de précision, les articles sont Chaussure personnalisable Nike Air Force 1 Low Unlocked By You et Chaussure personnalisable Nike Air Force 1 Low 3M™ By You?AQ: ouiNash: Nous vous remercions./ Je comprends l'urgence de recevoir cette commande ; cependant, j'ai reçu une mise à jour de notre équipe senior indiquant qu'ils ont annulé la commande car ils n'ont pas pu vérifier votre adresse de facturation et votre numéro de téléphone à partir de ce que votre banque a en dossier. J'en suis désolée.Nash: Aucun souci. Vous n'êtes pas encore facturé pour cette commande. Nous ne facturons les consommateurs qu'une fois la commande expédiée. L' retenue d'autorisation de votre carte Visa sera libérée automatiquement ou dans les 10 jours ouvrables.A Q: N'importe quoiNash: Nous nous excusons pour ce qui est arrivé à votre commande.Nash: Vous pouvez sûrement commander à nouveau ces merveilleux articles. Veuillez vous assurer de fournir tous les détails corrects.AQ: J'ai acheté 100 paires de Air Force one Dans ma vie, c'est ma première commande personnalisée je souhaite que quelqu'un m'appelle au 0612 ## ## ## ou je boycotterais votre marque à tout jamais.Nash: Mes excuses pour ce qui s'est passé. Je vais sûrement capturer vos commentaires et les partager avec notre équipe afin que nous puissions améliorer plus de notre service.Nash: Je voulais vraiment répondre pleinement à votre préoccupation, mais il semble que nous ne sommes plus connectés. Comme je n'ai pas reçu de réponse de votre part, je devrai fermer notre discussion. Veuillez nous contacter chez +33170489073 (9 h 00 à 21 h 00 du lundi au vendredi) (9 h 00 à 17 h 00 samedi). Merci d'avoir discuté avec Nike.com Et passez une bonne journée.",1.0,FR,2avis,16 novembre 2020
"Dégradation flagranteBonjour,2 commandes en 2 semaines : dysfonctionnement pour les deux. 1 paire de chaussure arrive avec une écorchure sur le bout puis la seconde commande je commande un maillot de foot blanc avec des motifs spécifiques et je reçois un noir d’une autre équipe ... Contact effectué par chat : pour la paire de chaussure un geste commercial a été fait mais pour le maillot des propositions ridicules ont été faite ( le maillot a été pris pendant une promo de -25% dernièrement ). Aucun des deux interlocuteurs n’a pu me proposer une remise à hauteur des 25% pour repasser commande.Le service et la qualité Nike se dégradent avec le temps ...",1.0,FR,9avis,13 novembre 2020
"Ne commandez surtout pas chez euxNe commandez surtout pas chez eux. Ils inventent des excuses de retour sur le coli.Bref, des merdes.",1.0,FR,2avis,11 novembre 2020
"Experience vraiment nul !!! Du vol !Experience vraiment nul !!!! Je ne suis pas prêt de re passer commande chez Nike.com... J'ai commandé une paire de chaussures à 80€, étant trop petite je les ai renvoyé.Nike.Com confirme la réception du retour le 21 octobre, hors presque 1 mois après je n'ai aucun retour du remboursement...Après 5 appels au service client et leur baratin bien huilé qui font remonter l'information plus haut, je n'ai aujourd'hui aucune réponse de leur part...J'ai commandé dans une grande enseigne me disant que c'est sécurisé, mais non...C'est du vol de leur part !!! Je suis Très déçu !",1.0,FR,1avis,10 novembre 2020
"SAV inadapte, incompetent, non respect de la politique de remboursementDepuis 1 mois je suis toujours dans l'attente d'un remboursement d'une paire de basket a 160 euros, suite a une erreur de commande sur la pointure de la part d'un vendeur Nike.Suite a plusieurs relances aupres du service apres vente de Nike. Le remboursement n'est toujours pas fait a ce jour...C'est vraiment fastidieux et epuissant d'etre face a un call center delocalise en Bulgarie, qui ne fait pas de suivi, qui ne repond pas aux mails.Certes, ils sont navres au telephone, mais ils sont incompetents et  manque totalement de reactivite!Le SAV ne peut ni nous etre mis en relation avec un responsable ou le service comptable, ni nous transmettre une preuve du virement du remboursement!C'est a l'acheteur de fournir des extraits de compte a plusieurs reprises certifies par la banque pour justifier le non remboursement de la somme due.On se retrouve face a une marque multi nationale, un mur, totalement hermetique, intouchable, inerte, sans reactivite, inflexible, sans suvi, insaisisable.Je me sens frustree, vraiment impuissante, arnaquee face aux valeurs et les promesses mensongeres de la marque.Une deception profonde, experience fastidieuse  epuissante que je ne vois pas le bout pour le moment!Ce fut mon experience personnelle chez Nike!!!! J'espere etre entendu par Nike et surtout rembourser au plus vite!",1.0,FR,1avis,31 octobre 2020
"Les photos de sont pas se que l'ont reçoitAchat d'une paire de air max plus petit enfantExtemement déçut quand je constate que la chaussures que j'ai en main a au moins 3 voir 4 différence avec la chaussures en photos: Les couleurs, le dégradés de couleur, la matière tout autour de la chaussure. Et pour  finir  deux fausses bulles devant alors quand photos elle sont très vrai et verte non blancheCest la  dernière fois que quelque chose de se genre arriveras car Nike c'est finis pour nous, cela s'appelle de l'arnaque, les photos de sontpas celle des vraies articles.",,FR,2avis,16 octobre 2020
"déception totalebonjour,impossible de passer une commande pour mon fils, environ 3 semaines que nike me ballade, un coup il faut changer d'adresse mail, un autre coup d'adresse de livraison, après il faut attendre 24h (a plusieurs reprises), un coup c'est ma carte malgré que ma banque à tout fait, etc... etc... car bien sûr j'en passe, j'ai essayé avec plusieurs carte bancaire, sur un ordi, sur un telephone et du coup à chaque fois on me rappelle pour me dire qu'il n'y a pas de soucis chez nike...... je suis vraiment déçu de cette marque, dommage que mon fils ne voit que par nike....benoit tondoux",1.0,FR,5avis,06 octobre 2020
"Très bonne Qualité et très bon prixTrès bonne Qualité et très bon prix , même les vendeurs sont toop",5.0,FR,2avis,03 octobre 2020
Paire de très bonne qualité pour la…Paire de très bonne qualité pour la course,3.0,BE,2avis,26 septembre 2020
Equipements de qualitéEquipements de qualité. Adapté à la pratique de la compétition.,4.0,FR,1avis,
"Service client complètement à l'ouestCommande passée en août. Chronopost me donne un avis de passage le 03 sept.entre 8h et 18h. jamais livré ! Le service client me demande d'appeler Chronopost en me fournissant un numéro d'appel surtaxé ! Après des échanges infructueux pendant 10j avec Chronopost, retour chez nike. ""Mr: il ne fallait pas appeler Chronopost, c'est à nous de le faire, on vous donne réponse sous 4 jours."". Pas de réponse le 5 ème, Je rappelle : ""Mr, il faudrait appeler Chronopost....""",1.0,FR,1avis,23 septembre 2020
paire un peu grande mais splendidesla dernière paire que j'ai commandé taille un peu plus grande mais elle reste néanmoins magnifique,4.0,FR,2avis,
Vendeurs au Top !,5.0,FR,1avis,17 septembre 2020
"Erreur de tailleJe commande un pull en S pour grand garçon et je reçois un pull S pour enfant, ça m'est déjà arrivé une fois et ça commence à être énervant de devoir renvoyer les colis à cause d'erreurs de votre part",1.0,FR,1avis,16 septembre 2020
"Impossible de passer une commandeImpossible de passer une commande, on a essayé de faire tout ce que disait le sav... sur plusieurs comptes. Impossible.Proposer des articles non achetables je ne comprends pas le délire.J'attends toujours leur retour...",1.0,FR,1avis,09 septembre 2020
commande passer le 10 Juillet …commande passer le 10 Juillet  impossible de payer en cbj appelle nike il me valide la commande avec un virement fais le jour même.10 jours ce passe commande annuler  alors le virement est bien passer le 10 Juilletappel service client impossible de me faire rembourser malgres avoir fournis la preuve du débit sur mon compteil doive me tenir informé mais jamais de retour de leur cotéje ne sais plus quoi faire pour etre rembourse,1.0,FR,3avis,09 septembre 2020
Super SAVNike est ma marque préférée conçernant les baskets et les sweat. En février j’ai commandé un ensemble du Barça pour mon cousin malheuresement trop petit et je devais partir en voyage dans 3 jours un gentil Monsieur s’appelant Nicolas m’a envoyé l’article en express. J’ai fais le nécessaire à mon tours pour renvoyer l’article au plus vite. Réduction pour anniversaire de -25% et des petites promotion à l’année. Très bon site,5.0,FR,12avis,08 septembre 2020
Très bienLa seule marque pour laquelle les chaussures que j’achète durent plus de 3 ans. J’ai même certaines paires depuis 5 ans. Hormis le prix parfois exagéré très bonne marque.,5.0,LU,11avis,07 septembre 2020
Impossible de passer une foutue commande,1.0,FR,2avis,02 septembre 2020
"toujours reçu a tempstoujours reçu a temps , jamais d'annulation de commande , colis toujours bien protégé",4.0,FR,14avis,30 août 2020
Super SAVLes baskets ont été abimées pendant la livraison mais l'échange a été gratuit,5.0,FR,1avis,28 août 2020
"Super déçu de ma commande sur le site…Super déçu de ma commande sur le site Nike , j’avais confiance en ce site . J’ai commander une paire de Nike en solde je les reçois quelques jours après malheureusement elles me sont trop petites d’une taille donc je les ai renvoyé pour recommander en une taille au dessus , une semaine après les avoir renvoyé toujours rien dans ma boîte aux lettres le statue de ma commande «  en cours de traitement » depuis 1 semaine . Je les ai appelé et au final elle sont bloqués dans leur entrepôt «  Super » la personne qui m’a répondu m’a dit «  je vois qu’elle sont bloqués » mais en gros faut attendre",1.0,FR,1avis,28 août 2020
Impossible de passer une commande sur…Impossible de passer une commande sur le site nike...délai de traitement trop long .... donc erreur!!!! Vraiment lamentable surtout pendant une période promotionnelle....peut-être est-ce fait exprès? Peut-être n’ont-ils pas besoin de l’argent de clients potentiels ? Bref ça fait une semaine que ça dure et même par téléphone rien y fait car les agents sont en télétravail.Reste plus qu’une chose à faire passer chez adidas ou autre...Nique c’est fini!!!! Just don’t it!!!,1.0,FR,1avis,27 août 2020
"Achat tn air max plus white white silver et tn3 triple white ⭐️⭐️⭐️⭐️⭐️Ayant eu bcp de problème avec foot locker en shop ( achat d’une paires de tn white white silver taille 45 ) trop petite , demande de remboursement non accepter juste carte cadeaux  . Demande de commande  45.5 ( soit disant il ne font pas alor que sur le site la taille étais dispo . J’ai donc acheter sur Nike.com la fameuse paires de tn air Max plus white white silver reçu en deux jours aucun défait emballage soigné avec un carton pour revoie et à l’intérieur le carton Nike avec les tn . ⭐️⭐️⭐️⭐️⭐️ 5 étoiles j’ai donc recommandé une autre paires de tn3 airmax plus 3 blanche et pareille reçu en 2 jours carton de retour , carton nine avec la paires sans défaut au top je recommande vraiment  et de sur si je doit acheter encore de sera sur Nike et non footlocker ;)",5.0,FR,9avis,24 août 2020
,4.0,FR,3avis,22 août 2020
"Article non livréArticle commandé le 18/8, il est noté qu il m' a été livré le 21/8 pourtant je n 'ai rien reçu. Je suis resté chez moi à  l 'attendre avec mon fils qui espérait tant avoir ses chaussures pour la rentrée mais je n ai vu aucun livreur. J ' appelle leur plateforme  où l' on me dit que le colis a été livré.  Site à  déconseiller.",1.0,FR,2avis,22 août 2020
J’ai commandé une paire de air Max 90…J’ai commandé une paire de air Max 90 sur le site et je les ai reçu rapidement. Je n’ai pas été en contact avec le service client donc rien à redire de ce côté là,4.0,FR,2avis,22 août 2020
J’ai commandé une paire de baskets sur…J’ai commandé une paire de baskets sur le site Nike à réception de cette paire j’ai voulu les echanger j’ai appeler le service Nike Ils m’ont créé une étiquette de renvoi de retour j’ai renvoyé l’ancienne paire au bout d’une semaine je me rends compte tout seul que la paire que j’attends la commande est annulé je n’ai pas reçu de mail rien du tout j’appelle le service Nike je reste en ligne 53 minutes dont 40 minutes en attente On me dit qu’on va me rembourser sans même savoir ce que moi je souhaite on m’impose le remboursement et je dois limite crier pour qu’on daigne me renvoyer une paire de baskets et en plus ce n’est pas la couleur que je souhaitais Je reste donc une heure au téléphone avec Nike pour qu’à la fin on envoie une paire de baskets à la couleur que je ne souhaitais pas parce qu’elle est plus disponible alors qu’au moment de la création de la modification auprès de Nike Lapeyre était disponible donc réservé normalement. Au final on m’offre  un geste commercial de 20 % mais mon ressenti c’est que j’ai du mendier pour recevoir ma paire alors que je l’ai acheté. Extrêmement déçu de Nike mais vraiment déçu. Aucun respect envers le client.,1.0,FR,1avis,20 août 2020
ParfaitParfait ! Commandée et réceptionné 48h après !,5.0,FR,8avis,19 août 2020
"ParfaitRien à reprocher, des chaussures parfaites chaque commande, super SAV (par expérience : renvoyé 2x une paire (1ère fois car trop petit et deuxième fois erreur de leur par pour le coloris. Pour s'excuser j'ai même reçu un code promo directement appliqué à la paire!!)). Les chaussures en soit sont parfaites, il faut juste savoir choisir la bonne. Dernière commande ce week-end pour une paire à 400€, juste parfait.Tout les points négatifs sont juste honteux ! Ils salissent l'image de nike pour la livraison qui (on le rappelle) est faite par chronopost ! Alors si vous avez la haine, ne notez pas sur nike mais chronopost.Et, franchement, l'affaire Ouïghour, certes c'est mal mais personnellement, je ne vais pas prendre une paire que je n'aime pas plus que ça chez les concurrents alors qu'il y a ce que je veux chez nike ! Après tout personne ne peut me dire n'achète pas car c'est moi qui paye...Et croyez-vous que le géant Nike changera quelque chose car il y a une très légère baisse d'achat ? Franchement non, à part si il y a un vrai gros mouvement, sa décision ne va pas se faire par rapport à ce type de client qui dit d'arrêter d'acheter.",5.0,FR,2avis,17 août 2020
"Ne recommande pasCommande réalisé sur le site Nike le 08 août, état confirmé et paiement accepté. Je souhaitais avoir cette paire de basket pour mon fils pour la rentrée et acheté pendant les soldes a un prix intéressant. Mon fils de 10 ans attendait avec impatience de recevoir ses baskets. Je devais être livré le 12 août mais je n'ai rien reçu. Une semaine après, Nike me contacte par mail pour m'informer que la commande est annulé car les stocks sont épuisés. Je ne comprends pas car le jour ou j'ai commandé il y a eu confirmation. Je suis vraiment déçu et ne parlons pas de mon fils qui est vraiment peiné de ne pas avoir eu les baskets qu'il attendait avec impatience.",1.0,FR,2avis,17 août 2020
,5.0,BE,1avis,13 août 2020
Je suis un grand fan de la marque,5.0,FR,3avis,12 août 2020
"C est une marque que dans l ensemble j…C est une marque que dans l ensemble j apprécie..mais je regrette les modèles fin année 90 et 2000. Je l accorde qu' il faut vivre avec son époque et que les modes doivent s adapter et probablement de ce fait la nike bw d autrefois n est peut être plus adapté aux styles d actualité..mais qu' elle dommage..J adorais ces baskets surtout en blanc avec la virgule aux différents coloris. La baskets dégageait un style sobre élégant et stylé à la fois . Je parle pas de la bw ultra qui s' est restaurée ici en 2016 avec toujours plus pour faire flashi genre le derrière d une couleur et le devant une autre couleur ou genre des espèces de trous devant..je parle vraiment de la première version y a que les blanches en textile en 2017 qui passait mais le reste pour ma part j ai étais déçu après l attente en début 2016. Mon seul avis évidemment fera pas l immunité, mais j espère qu'il comptera et que d autres personnes partageront ce point de vue afin de pouvoir un jour espérer le retour de la bw authentique. D ailleurs je m adresse peut être pas au bon endroit mais si c était si simple ça aussi",4.0,,2avis,05 août 2020
Nike est partisan de l’obsolescence…Nike est partisan de l’obsolescence programmée.L'arrêt du support des applications Nike+ leur a permis de forcer leurs clients à changer de produit.Ils ont définitivement perdu ma confiance.,1.0,FR,1avis,29 juillet 2020
"Just DONT do it, complices du génocide des OuighoursNe commandez pas chez eux, d’ailleurs n’achetez plus rien chez eux.Le député européen Raphael Glucksmann les a contacté pour leur faire savoir qu’un de leur sous-traitant en Chine bénéficiait de la mise en esclavage des Ouighours (faites vos recherches) actuellement victime d’un génocide étatisé en Chine.Contrairement à Adidas et Lacoste, Nike a refusé de prendre les mesures qu’il faut en arrêtant de commercer avec le sous traitant en question.Or le client est roi, alors refusons d’acheter chez des gens peu scrupuleux.Diffusez l’information et partagez l’Instagram de Raphael Glucksmann, ce génocide doit cesser. (plus de 80 grandes marques sont concernées : Zara, HM, Apple, Amazon ... etc).Vous voilà averti et responsable de vos achats. Ne tolérons pas ce génocide,Comme a dit Dilhnur Rayane : JUST DONT DO IT.Boycottons Nike",1.0,CH,1avis,25 juillet 2020
"Je déconseille : commande jamais parvenu, produit non rembourséJ'ai fais une commande qui est arrivé 1 mois et demie après et incomplète (il manquait un article le plus coûteux).après avoir patienter autant de temps, je n'ai pas eut de notification (mail, site web, application) du status de mon colis. Il était noté comme livré.J'ai appelé 5 fois le service client qui m'ont assuré de traiter ce problème. Rien n'a changé !j'ai demandé à parler à un responsable 3 fois. On m'a assuré qu'il me rappellera dans les heures suivantes. mais encore ce n'était pas le cas.Je suis désespérer, et ça sera ma première et dernière commande chez nike.Le client n'est pas considéré comme il se doit.Le client n'est pas informé des anomalies d'envoie.Le client est laissé de côté.Le client se fait débiter sans recevoir son achat.Tout cela est inadmissible",1.0,FR,4avis,23 juillet 2020
"Cette entreprise reste et restera…Cette entreprise reste et restera toujours serieuse, je ne comprends malheuresement pas les avis negatifs... Vous qui avez mit 1 etoile, vous etes surement tombes sur un site fake...",5.0,FR,1avis,11 juillet 2020
J'adore simple et cool,4.0,BF,2avis,08 juillet 2020
Objet livre non conforme aux indications de la commandeExpedition ULTRA rapide apres la commandePegasus 36 noires a 130 Euroscommandees mais modele livre  livre tirant sur vert orangeAi du me rendre a la Poste le jour meme avec etiquette retour plus courrier pour demande de livraison de produit CONFORME de couleur NOIREMLLE DELPHINE CARON AVIS SUR NIKEcase cocheeinformez nike de votre avis,1.0,FR,7avis,04 juillet 2020
"Nike sérieux par contre chronopost nullissimeLe site Nike en lui même est très sérieux rien a dire, a part pour le paiement ou ça bug des fois, sinon c'est très bien mais j'enlève une étoile car ils font livrer avec Chronopost (je devrais en enlever plus mais Nike fait son taf), les pires voleurs dans la livraison, les livreurs sont une vraie bande d'escroc qui indique des conneries sur les suivis, le mien indiqué livré et en commentaire: lieu sur... c'est ou le lieu sur? Au domicile du livreur? Attention à chronopost ce sont des vrais voleurs qui salissent l'image de Nike, car je vois beaucoup se plaindre de la livraison, mais ce n'est pas Nike qui nous livre mais chronopest donc c'est surtout chez eux qu'il faut pourrir l'image et boycotter cette compagnie de nullard incompétent de cassos, le prochain qui viendra me livrer de chez chronopost il sera super bien accueilli...",4.0,FR,3avis,03 juillet 2020
J'ai passé une commande le jour 20 de…J'ai passé une commande le jour 20 de ce mois et je l'ai reçu aujourdhui ..très très bonne qualité et super livraison ..Avant de commander soyez sure que c nike.com le officiel,5.0,FR,1avis,24 juin 2020
Seconde commande passé sur le site .Seconde commande passé sur le site de nike et pour cette fois aussi tout c'est bien déroulé . Que ce soit au niveau respect des délais et de livraison.Commande reçue le jour indiqué sur le site.Le paiement a bien été prélevé après expédition.Après à voir dans le temps pour la durabilitée des chaussures....Mais pour moi encore un sans faute de la part de nike.,5.0,,8avis,22 juin 2020
"Nike, just do it fuyezCommande passée début mars. Envoi d un mail sans réponse puis 1er appel service client afin de « mener une enquête ». Le service client s engage à rappeler... néant je rappelle 2 a 3 semaines plus tard et encore quelques jours de plus pour être finalement remboursée mi juin. Je tairai le parcours du combattant  pour les joindre au téléphone.Ras le pompon de cette marque à prix prohibitifs injustement en tête de podium chez les ados. Ne parlons pas des prix...Quant au service client c est le bled comme chez sfr. Quant au gest co... en même temps ce n est pas grave à ce stade... ah oui le tour d avant ce sont les baskets avec les bulles qui se percent à un prix de dingue.A bon entendeur...",1.0,FR,11avis,21 juin 2020
Je vais porter plainte demain car le…Je vais porter plainte demain car le site Nike est incompétent j'ai commandé des baskets soi-disant en promo on m'a débité 108 € sur mon compte et 2 jours après on m'a annoncé par mail que les baskets air Max n'était plus disponible je n'arrive pas à joindre le service client ça sonne pendant 20 minutes et après on me raccroche au nez donc demain gendarmerie et je vous encourage tous à faire de même. Ne commandez plus sur nike.com c'est vraiment de l'arnaque.,1.0,FR,1avis,17 juin 2020
"Ne commandez pas sur le site internet/ l'applicationComme beaucoup, je ne peux pas mettre 0 étoile. J'ai commandé une brassière mi-mai, qui est arrivée mais trop petite. Je l'ai renvoyée le 19 mai pour être remboursée (preuve de dépôt à l'appui). Nous sommes le 16 juin, je n'ai toujours pas été remboursée. J'ai essayé d'appeler à multiples reprises mais ça raccroche directement avec un ""ligne occupée"". Je viens de passer une heure sur le répondeur, sans réponse donc j'ai raccroché pour rappeler, je suis à nouveau sur le répondeur depuis plus de 10 minutes. Je comprenais que les lignes soient débordées pendant le confinement, mais là ils se moquent de leurs clients.",1.0,FR,1avis,16 juin 2020
"Nike, jamais déçu !!!J'ai lu plusieurs avis, aprés avoir commander. Cela ne ma pas du tout rassuré, j'avais une impression de m'être fait arnaqué.Aprés avoir reçu ma commande, j'ai été trés contemps de la paire de chaussure que j'ai commandé.La livraison à pris 6 jours au lieu des 13 jours qui ont êtais ecrit.Les chaussures sont authentique, l'emballage et les chaussures en elles même, peuvent en temoigner.Nom de la paire : Air Jordan 720 AerospaceUn conseil : Pour être sûr de votre commande, passer sur l'application mobile.",5.0,FR,1avis,12 juin 2020
SITE ET GETSION A LA ROULOTTE !Site d'escrocs  ! enseigne d'escrocs ! raffle pipo ! 0 stock ! uniquement pour faire de la com ! SERVICE CLIENT SOUS TRAITÉ PAR DES GUIGNOLS PAYÉ AU LANCE PIERRE ! EXPERIENCE CLIENT = 0 COMME LES BOUFFONS PAYÉS AU SMIC AU SERVICE CLIENT POUR SE FAIRE TARTINER A CHAQUE RELEASE ! NIKE A FUIR !,1.0,FR,2avis,12 juin 2020
"La politique de distribution de nike…La politique de distribution de nike devient usante. Impossible de trouver certaines sneakers chez tous les revendeurs et ils en profitent pour faire des prix de dingue. Resultat y a de plus en plus de faux ou des reventes avec des prix doublés. J ai chercher les robinson, pas trouvé, les carter, pas trouvé, les mamba lakers pas trouvé et la je me suis encore cassé les dents sur des lebron 7 media day, pas trouvé. J ai pas acheté une paire depuis 3 ans. Je vai finir par en avoir marre et au final je ferai des economies ou j acheterai des adidas...",2.0,FR,1avis,10 juin 2020
Je ne commanderai plus !Je met une étoile car on ne peut pas en mettre zero. Commande validée après coup on m envoie un mail pour me dire qu un article sera livré plus tard. Hier plusieurs  mails de chronopost pour m informer que je serai livrée entre 8 et 18h au final hier soir mail pour l informer d un retard de livraison. Aujourd’hui idem et ce soir je vois qu un colis a été livré ( à qui ?! Impossible de voir la preuve de dépôt) et pour l autre colis un avis de passage à soit disant été déposé ( rien dans ma bal) mon numéro de téléphone était indiqué donc je ne vois pas pourquoi on ne m a pas téléphoné. Demain je vais tenter de joindre chronopost mais je suis vraiment très decue manque de sérieux !!,1.0,FR,,10 juin 2020
Service client 0Colis commandé le 28 avril arrivée le 2 juin aucunes réponse à mon mail j’ai appelé deux fois j’ai attendu un bon 20 minutes par appel  pour qu’au final ça me raccroche au nez,1.0,FR,2avis,10 juin 2020
